-9.79052;9.91354;332.603;5.47757;-4.93956;0.959301;
-5.10912;-9.08668;76.4139;3.72022;6.81892;0.727503;
-3.01955;-6.30433;30.5058;1.03452;2.07715;0.259162;
-6.72366;-9.01211;101.223;3.53002;4.91214;0.786592;
7.80718;2.29502;73.3506;-1.34842;-0.0591209;0.680087;
1.46447;3.01976;49.5638;-0.105635;-0.00611023;0.660224;
-0.827293;0.815341;31.1811;0.445243;-0.0266189;0.907122;
3.82331;-0.735651;13.9804;-2.24706;0.958818;0.221184;
4.58335;5.25943;92.4108;-1.14454;-1.23139;0.922249;
-8.0404;4.0039;164.872;3.69961;-1.51564;0.878615;
2.68652;5.86719;97.8328;-1.35864;-3.24488;0.791459;
-5.54663;5.14508;140.584;1.63762;-1.11907;0.464419;
5.94735;0.167296;32.9479;0.114776;0.286639;0.326291;
-5.12275;2.52942;93.3669;0.784865;-0.00623707;0.519471;
-8.07868;7.24125;227.946;4.52954;-3.21886;0.785216;
2.10311;-4.74442;0.564792;-0.103567;0.772183;0.38188;
5.9497;1.29507;43.6379;-1.99945;-2.8149;0.994455;
6.4354;-8.95178;44.1929;-1.88453;2.47811;0.220366;
-3.77651;-6.99477;42.3368;1.1815;0.886931;0.918087;
0.230292;3.31503;56.6415;0.586454;-1.94892;0.642342;
9.2877;4.56337;126.442;-4.84675;-5.50333;0.0744759;
0.174856;2.35883;43.7659;0.0946437;-0.0293385;0.263482;
-4.00613;6.96521;156.31;3.65608;-6.10995;0.816782;
2.80927;-5.96429;4.51335;-0.39097;1.29353;0.527395;
-6.64427;-0.340165;88.1178;2.52168;-1.00564;0.318941;
-5.66766;0.859442;82.4071;4.69409;-2.77482;0.0707376;
-7.56227;7.09598;214.558;3.09444;-3.37889;0.722946;
1.20702;1.39271;29.7102;0.48857;-2.29387;0.475027;
-9.00684;9.36903;299.881;1.96793;-1.94778;0.58611;
1.31164;9.76903;190.06;0.0644639;-0.281115;0.426694;
-2.54226;8.93723;188.004;0.886587;-1.63867;0.81721;
-4.17468;-2.0152;42.0661;4.39571;-1.11027;0.864349;
3.47172;-2.07039;5.88935;0.00968361;-0.081715;0.912216;
-2.56106;9.35346;199.118;1.25595;-3.13866;0.365904;
-8.57038;2.79333;157.882;4.07534;-2.3973;0.497021;
2.09273;-2.55071;2.10904;-0.0258634;-0.393955;0.193489;
7.35866;6.46019;138.131;-0.693527;-1.4684;0.360501;
-7.15215;-0.43213;96.4916;1.76116;-0.394257;0.402231;
-4.24211;9.7242;227.318;2.96417;-5.87706;0.825486;
5.7392;7.21254;139.703;-0.648834;-2.20028;0.224685;
-4.31295;4.97398;120.386;3.06026;-3.49006;0.959301;
-1.38889;-2.26776;14.4853;3.25026;0.972121;0.727503;
-1.98503;-4.22718;15.9321;0.618924;0.642887;0.259162;
-3.19364;-4.09997;26.9839;2.59406;1.5114;0.786592;
6.45875;2.2359;58.767;-0.561031;-0.235622;0.680087;
1.35884;3.01365;49.6024;0.43924;-4.43995;0.660224;
-0.38205;0.788722;28.606;1.7103;-3.15997;0.907122;
1.57625;0.223167;18.0147;1.01669;-3.22658;0.221184;
3.4388;4.02804;66.5196;-0.868238;-3.28699;0.922249;
-4.34079;2.48826;82.3032;1.11932;-0.464306;0.878615;
1.32788;2.62231;44.3068;-0.174791;-3.25918;0.791459;
-3.90901;4.02601;99.3332;4.38386;-5.605;0.464419;
6.06213;0.453935;36.3384;-0.0269494;0.00139779;0.326291;
-4.33789;2.52318;82.7207;1.62557;-1.42663;0.519471;
-3.54914;4.02239;95.1518;2.96876;-3.28523;0.785216;
1.99954;-3.97224;0.000771011;-0.0310701;0.231655;0.38188;
3.95025;-1.51983;9.95473;-0.765861;-1.05319;0.994455;
4.55087;-6.47367;12.626;-1.82107;1.97458;0.220366;
-2.59501;-6.10784;25.5571;0.59715;0.378889;0.918087;
0.816747;1.3661;30.1951;0.491798;-2.01026;0.642342;
4.44095;-0.939954;15.3221;-1.66844;-1.9173;0.0744759;
0.2695;2.32949;43.0571;0.371604;-1.25896;0.263482;
-0.350054;0.855263;29.0963;2.23124;-4.16377;0.816782;
2.4183;-4.67076;0.624894;-0.24005;0.592828;0.527395;
-4.12259;-1.3458;44.5309;1.45175;-0.599956;0.318941;
-0.973567;-1.91538;13.1877;3.31622;-2.15244;0.0707376;
-4.46783;3.71709;101.386;1.55604;-1.75997;0.722946;
1.69559;-0.901155;9.69551;0.337835;-2.62066;0.475027;
-7.03891;7.42124;212.147;4.35727;-5.33272;0.58611;
1.3761;9.48791;182.313;0.44207;-9.21118;0.426694;
-1.65567;7.29856;141.021;0.854469;-2.30621;0.81721;
0.221036;-3.12547;3.92952;1.43171;-0.386879;0.864349;
3.48141;-2.15211;5.60927;-0.210374;-0.286477;0.912216;
-1.30511;6.2148;115.266;0.380695;-0.953655;0.365904;
-4.49504;0.39603;61.5106;3.926;-2.5375;0.497021;
2.06686;-2.94466;1.11821;-0.0163622;-0.2495;0.193489;
6.66514;4.99179;102.616;-3.38887;-6.55182;0.360501;
-5.39099;-0.826387;64.6986;3.15332;-1.23562;0.402231;
-1.27794;3.84714;72.3226;1.2453;-2.61257;0.825486;
5.09036;5.01225;90.7711;-0.852357;-2.57192;0.224685;
-1.25269;1.48392;40.6533;1.20466;-1.52782;0.959301;
1.86136;-1.29564;7.33279;0.996199;-0.117509;0.727503;
-1.36611;-3.58429;11.5035;0.358808;0.17291;0.259162;
-0.599585;-2.58857;8.74998;1.06891;0.298665;0.786592;
5.89772;2.00028;51.1956;-0.657356;-0.819969;0.680087;
1.79808;-1.4263;6.66472;0.143992;-1.48642;0.660224;
1.32825;-2.37125;3.10407;0.5198;-0.963993;0.907122;
2.59294;-3.00341;1.34476;0.174589;-1.1809;0.221184;
2.57056;0.741053;22.8031;-0.537601;-3.27355;0.922249;
-3.22147;2.02396;63.5518;2.35691;-2.46048;0.878615;
1.15309;-0.636871;12.0279;0.096419;-1.56431;0.791459;
0.474858;-1.57899;8.18734;1.64502;-2.19928;0.464419;
6.03518;0.455333;36.1326;-0.10846;-0.237544;0.326291;
-2.71232;1.09655;48.1808;3.03282;-3.16594;0.519471;
-0.580379;0.737162;29.0991;2.26878;-3.50125;0.785216;
1.96847;-3.74058;0.0682919;0.0116126;-0.0865824;0.38188;
3.18439;-2.57302;3.43905;-0.912283;-1.12196;0.994455;
2.7298;-4.49908;0.78169;-0.936084;0.87357;0.220366;
-1.99786;-5.72895;18.9721;2.72706;1.23338;0.918087;
1.30854;-0.644161;11.7398;0.461639;-2.11589;0.642342;
2.77251;-2.85726;1.90264;-0.93939;-1.20823;0.0744759;
0.641103;1.07053;27.5569;0.753912;-2.76251;0.263482;
1.88119;-3.30851;0.492275;0.698052;-1.40997;0.816782;
2.17825;-4.07793;0.0378474;-0.130862;0.212651;0.527395;
-2.67084;-1.94576;26.0367;0.440975;-0.182352;0.318941;
2.34266;-4.06782;0.122013;0.905781;-0.620915;0.0707376;
-2.91179;1.95712;59.613;2.66154;-3.17765;0.722946;
2.03342;-3.52182;0.229776;0.0998502;-0.806143;0.475027;
-2.68163;2.08852;58.9878;2.17972;-2.72949;0.58611;
1.81817;0.276729;18.3235;0.208246;-4.53506;0.426694;
-0.801201;4.99235;88.709;1.33206;-4.13502;0.81721;
1.65275;-3.51235;0.358392;0.60837;-0.35325;0.864349;
3.27103;-2.43859;4.05354;-0.699605;-0.853668;0.912216;
-0.924412;5.26115;94.321;1.29075;-4.00144;0.365904;
-0.569046;-2.14147;10.0541;2.8202;-1.93187;0.497021;
2.0505;-3.19416;0.651923;-0.0058572;-0.0893325;0.193489;
3.27627;-1.56003;7.5823;-1.88848;-3.61274;0.360501;
-2.23767;-2.06201;21.7136;3.44758;-1.49846;0.402231;
-0.0326467;1.23457;31.5324;1.47239;-3.5991;0.825486;
4.23801;2.44033;46.4865;-0.507439;-1.49272;0.224685;
-0.048023;-0.0438992;19.8451;1.31955;-2.29661;0.959301;
2.85756;-1.41315;7.42721;0.0132623;-0.686009;0.727503;
-1.0073;-3.41138;9.39031;0.369633;0.00300496;0.259162;
0.469326;-2.2899;5.26739;0.971097;-0.625483;0.786592;
5.24037;1.18031;37.3356;-1.52878;-2.36304;0.680087;
1.94207;-2.91271;1.18555;0.072002;-0.976951;0.660224;
1.84805;-3.33524;0.464991;0.212799;-0.528283;0.907122;
2.76753;-4.18432;0.623077;-0.205936;-0.282938;0.221184;
2.03296;-2.5325;2.15464;-0.161593;-0.995544;0.922249;
-0.864568;-0.436527;20.9041;1.91932;-2.23465;0.878615;
1.24951;-2.20118;3.79897;0.365743;-1.26463;0.791459;
2.11988;-3.77827;0.0635359;0.449;-0.73152;0.464419;
5.92672;0.217789;33.2089;-1.27084;-1.42136;0.326291;
0.3205;-2.06939;6.54799;1.35747;-1.45708;0.519471;
1.6884;-2.76409;1.62457;0.840947;-1.67287;0.785216;
1.98008;-3.82716;0.0302689;0.0192778;-0.143733;0.38188;
2.27211;-3.69499;0.167076;-0.403059;-0.468185;0.994455;
1.79372;-3.62551;0.182794;-0.22824;0.173487;0.220366;
0.729199;-4.49557;1.86052;1.24895;0.547501;0.918087;
1.77018;-2.76005;1.59029;0.232076;-1.12937;0.642342;
1.83312;-4.06548;0.0321371;-0.175332;-0.302804;0.0744759;
1.39501;-1.69198;5.69299;0.283734;-1.04587;0.263482;
2.57924;-4.71848;0.851733;-0.654496;1.02179;0.816782;
2.04739;-3.86528;0.0203958;-0.0410803;0.0597236;0.527395;
-2.22987;-2.12811;21.3958;3.05515;-1.32915;0.318941;
3.24844;-4.68873;2.03295;-0.208047;0.125097;0.0707376;
-0.250253;-1.22053;12.7891;2.24201;-2.71889;0.722946;
2.13327;-4.32796;0.12532;-0.00492937;-0.149052;0.475027;
-0.501919;-0.640969;17.5427;2.37239;-3.1074;0.58611;
2.02642;-4.25833;0.0674339;0.0503957;-1.23196;0.426694;
0.53086;0.857332;25.752;0.936635;-3.00642;0.81721;
2.26112;-3.8656;0.0862464;0.0373839;-0.165141;0.864349;
2.57143;-3.29225;0.827435;-0.432906;-0.521278;0.912216;
0.366342;1.2597;30.3333;0.546365;-1.71023;0.365904;
2.25115;-4.07334;0.0684551;0.809476;-0.564863;0.497021;
2.04464;-3.2835;0.515372;-0.0335056;-0.511607;0.193489;
1.38778;-5.17277;1.7502;-0.424391;-0.804853;0.360501;
1.20991;-3.56047;0.817425;1.54694;-0.716879;0.402231;
1.43975;-2.36452;2.98866;0.56802;-1.44247;0.825486;
3.73057;0.947612;27.4737;-0.348526;-1.00571;0.224685;
1.27153;-2.34051;3.28459;0.665044;-1.29231;0.959301;
2.87082;-2.09916;4.37154;-0.132053;-0.498244;0.727503;
-0.637665;-3.40838;7.3073;0.77016;-0.140056;0.259162;
1.44042;-2.91539;1.48951;0.486364;-0.556302;0.786592;
3.71159;-1.18273;10.8665;-0.796691;-1.25972;0.680087;
2.01407;-3.88966;0.012372;0.0141894;-0.335201;0.660224;
2.06085;-3.86353;0.022328;0.0272861;-0.2233;0.907122;
2.5616;-4.46725;0.533715;-0.270155;0.0986392;0.221184;
1.87137;-3.52804;0.239288;0.0233758;-0.547681;0.922249;
1.05475;-2.67118;2.65927;0.697255;-0.837655;0.878615;
1.61525;-3.46581;0.43339;0.366825;-0.718207;0.791459;
2.56888;-4.50979;0.583511;-0.445056;0.457311;0.464419;
4.65588;-1.20357;14.8737;-1.12141;-1.19787;0.326291;
1.67797;-3.52646;0.327939;0.495379;-0.559302;0.519471;
2.52935;-4.43696;0.471138;0.0806617;-0.351322;0.785216;
1.99936;-3.9709;0.000847378;0.00584814;-0.043603;0.38188;
1.86905;-4.16317;0.0437731;-0.0373899;-0.0492512;0.994455;
1.56548;-3.45203;0.489088;0.186183;-0.256981;0.220366;
1.97815;-3.94807;0.00317457;0.381831;0.146705;0.918087;
2.00226;-3.88943;0.0122319;0.0697776;-0.345379;0.642342;
1.65779;-4.36829;0.252746;0.149388;0.166725;0.0744759;
1.67875;-2.73785;1.69623;0.105099;-0.391891;0.263482;
1.92474;-3.69669;0.0976603;-0.155554;0.145407;0.816782;
2.00631;-3.80555;0.0378487;0.000311937;-0.0234998;0.527395;
0.825282;-3.45725;1.67454;1.52669;-0.686897;0.318941;
3.04039;-4.56364;1.4001;-0.526386;0.340487;0.0707376;
1.99176;-3.93941;0.00373864;0.681695;-0.866414;0.722946;
2.12834;-4.47701;0.244013;-0.0732397;0.237346;0.475027;
1.87048;-3.74837;0.0800951;0.78673;-1.08039;0.58611;
2.07681;-5.49029;2.22687;-0.0355455;0.776548;0.426694;
1.46749;-2.14909;3.70945;0.650761;-2.18472;0.81721;
2.2985;-4.03074;0.0900472;-0.181525;0.0416566;0.864349;
2.13852;-3.81353;0.0539586;-0.151049;-0.188307;0.912216;
0.912707;-0.45053;13.7809;0.628683;-2.0488;0.365904;
3.06063;-4.6382;1.53223;-0.501575;0.309672;0.497021;
2.01114;-3.7951;0.0421069;-0.0214956;-0.253465;0.193489;
0.963393;-5.97762;4.98555;0.0362196;0.0735012;0.360501;
2.75685;-4.27735;0.64975;0.171014;-0.11012;0.402231;
2.00777;-3.80699;0.0373134;0.158539;-0.546684;0.825486;
3.38204;-0.0581012;17.4486;-0.128431;-0.369225;0.224685;
1.93658;-3.63281;0.138849;0.201366;-0.401123;0.959301;
2.73877;-2.5974;2.51306;-0.457458;-0.93057;0.727503;
0.132495;-3.54843;3.69149;0.702552;-0.157265;0.259162;
1.92679;-3.47169;0.284473;0.160581;-0.295055;0.786592;
2.91489;-2.44245;3.26298;-0.474782;-0.774354;0.680087;
2.02826;-4.22486;0.0513627;-0.0245411;0.192602;0.660224;
2.08814;-4.08683;0.0153065;-0.0323851;-0.0327371;0.907122;
2.29144;-4.36861;0.220814;-0.127457;0.0855925;0.221184;
1.89474;-4.07573;0.016813;0.0642156;-0.118726;0.922249;
1.75201;-3.50883;0.302747;0.292593;-0.425947;0.878615;
1.98208;-4.18402;0.034183;0.11162;-0.16238;0.791459;
2.12383;-4.05248;0.0180866;-0.14388;0.141042;0.464419;
3.53447;-2.40144;4.91001;-1.03214;-1.0791;0.326291;
2.17335;-4.08577;0.0374066;0.0743851;-0.134276;0.519471;
2.61001;-4.78828;0.993492;-0.461591;0.647509;0.785216;
2.00521;-4.0145;0.000237387;-0.00397837;-0.00898824;0.38188;
1.83166;-4.21242;0.073462;0.0806364;0.108574;0.994455;
1.75166;-3.70901;0.146351;0.197718;-0.253259;0.220366;
2.35998;-3.80136;0.169045;-0.221331;-0.107721;0.918087;
2.07204;-4.2348;0.0603221;-0.0230445;0.0561073;0.642342;
1.80718;-4.20156;0.0778089;0.105256;0.143947;0.0744759;
1.78385;-3.12974;0.804078;0.147895;-0.615943;0.263482;
1.76919;-3.55128;0.25462;0.0357706;-0.0400543;0.816782;
2.00662;-3.82905;0.0292661;0.00849757;-0.108885;0.527395;
2.35197;-4.14415;0.144662;0.243336;-0.122255;0.318941;
2.514;-4.22315;0.313996;-0.268137;0.194726;0.0707376;
2.67345;-4.80583;1.10289;-0.345129;0.398772;0.722946;
2.0551;-4.23967;0.0604765;-0.0263216;0.0865;0.475027;
2.65721;-4.82876;1.11876;-0.182322;0.238666;0.58611;
2.04127;-4.71374;0.511133;-0.0274379;0.554115;0.426694;
2.11826;-4.3338;0.125408;0.111878;-0.443846;0.81721;
2.11698;-3.98908;0.0138024;-0.0700168;0.0109639;0.864349;
1.98747;-4.00184;0.000160265;-0.0453146;-0.0564921;0.912216;
1.54139;-2.49933;2.46233;0.229787;-0.75335;0.365904;
2.55905;-4.32853;0.420471;-0.292092;0.188258;0.497021;
1.98964;-4.04857;0.00246607;-0.00695099;-0.0652105;0.193489;
0.999613;-5.90412;4.62646;0.159921;0.308012;0.360501;
2.92787;-4.38747;1.01107;-0.0692205;0.0418218;0.402231;
2.16631;-4.35367;0.152743;-0.142985;0.341401;0.825486;
3.25361;-0.427326;14.3355;-0.922698;-2.60692;0.224685;
2.13794;-4.03394;0.0201794;0.00682235;-0.108906;0.959301;
2.28131;-3.52797;0.301947;-0.145335;-0.292231;0.727503;
0.835046;-3.7057;1.44373;0.750089;-0.18577;0.259162;
2.08737;-3.76674;0.0620414;-0.00495656;-0.213559;0.786592;
2.44011;-3.21681;0.807088;-0.412154;-0.700094;0.680087;
2.00372;-4.03226;0.0010547;-0.00986618;0.0624698;0.660224;
2.05575;-4.11956;0.0174033;-0.000242149;0.0198579;0.907122;
2.16398;-4.28302;0.106992;-0.0756942;0.0853475;0.221184;
1.95896;-4.19445;0.0394957;-0.0106629;0.0338002;0.922249;
2.0446;-3.93478;0.00624273;0.0855529;-0.130396;0.878615;
2.0937;-4.3464;0.12877;-0.0055404;0.0198249;0.791459;
1.97995;-3.91144;0.00824571;-0.0398795;0.00287711;0.464419;
2.50233;-3.48053;0.522181;-0.584439;-0.60197;0.326291;
2.24774;-4.22004;0.109792;-0.197622;0.182046;0.519471;
2.14842;-4.14077;0.0418435;-0.145258;0.200106;0.785216;
2.00123;-4.02349;0.000553223;-0.000323102;0.00397071;0.38188;
1.9123;-4.10385;0.0184765;0.0435196;0.0587993;0.994455;
1.94938;-3.96227;0.00398657;0.0630592;-0.0798665;0.220366;
2.13865;-3.90908;0.0274902;-0.24682;-0.110661;0.918087;
2.04899;-4.1787;0.0343327;-0.0696881;0.276194;0.642342;
1.91243;-4.05762;0.0109879;0.0659628;0.0687415;0.0744759;
1.93174;-3.74568;0.0693373;0.0661653;-0.284968;0.263482;
1.80496;-3.59134;0.205045;0.159131;-0.259718;0.816782;
2.01512;-3.93794;0.00408007;-0.00379369;-0.0473264;0.527395;
2.59531;-4.26641;0.425361;-0.252735;0.112659;0.318941;
2.24587;-4.02842;0.0612584;-0.104148;0.0608567;0.0707376;
2.32832;-4.40706;0.273489;-0.294184;0.350355;0.722946;
2.02878;-4.15317;0.0242884;-0.0287781;0.102447;0.475027;
2.47488;-4.59009;0.573721;-0.444769;0.580581;0.58611;
2.01383;-4.15963;0.0256725;-0.0265966;0.276181;0.426694;
2.23013;-4.77765;0.657696;0.0139523;-0.0623165;0.81721;
2.04696;-3.97812;0.00268399;-0.0628692;-0.0134075;0.864349;
1.94216;-4.05833;0.00674808;0.00690465;0.00860778;0.912216;
1.77118;-3.25268;0.610847;0.141523;-0.477414;0.365904;
2.26696;-4.14027;0.0909437;-0.182895;0.133453;0.497021;
1.98269;-4.11378;0.013245;-0.000492731;-0.00263625;0.193489;
1.15953;-5.59611;3.25395;0.13319;0.253258;0.360501;
2.85865;-4.34564;0.856747;-0.120977;0.0541636;0.402231;
2.02332;-4.01227;0.000694523;-0.059448;0.107238;0.825486;
2.33091;-3.03425;1.04218;-0.384659;-1.08593;0.224685;